User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Workout_Type
15617307,male,54,188.0,87.0,21.0,104.0,40.3,147.0,Cycling
10667005,male,31,185.0,87.0,9.0,94.0,39.4,39.0,Pushups
10749242,male,32,192.0,90.0,13.0,94.0,40.3,58.0,Running_in_Place
15988910,female,27,173.0,68.0,26.0,97.0,40.8,131.0,Hill_Down
16211457,male,32,173.0,78.0,8.0,94.0,39.6,34.0,Pullups
14665731,female,40,162.0,60.0,14.0,91.0,39.9,66.0,Running_in_Place
16214244,male,20,183.0,85.0,13.0,89.0,40.3,40.0,Burpees
12829297,female,20,142.0,48.0,19.0,91.0,40.1,86.0,Running_in_Place
11601228,female,33,163.0,60.0,16.0,105.0,40.0,98.0,Burpees
18511325,male,69,186.0,86.0,8.0,89.0,39.8,43.0,Pullups
13735343,male,31,173.0,73.0,30.0,106.0,41.0,177.0,Hill_Down
13258307,male,57,193.0,97.0,8.0,85.0,39.4,36.0,Pushups
13862441,female,32,160.0,58.0,22.0,102.0,40.6,128.0,Cycling
18874823,female,29,161.0,61.0,9.0,87.0,39.4,37.0,Pushups
14103817,female,67,186.0,84.0,3.0,83.0,38.3,12.0,Pushups
11680272,male,61,174.0,81.0,25.0,94.0,40.7,142.0,Hill_Straight
14270743,male,76,188.0,90.0,29.0,102.0,40.7,227.0,Hill_Up
11758182,female,69,176.0,73.0,1.0,80.0,37.7,4.0,Pushups
10883174,female,36,166.0,65.0,17.0,100.0,40.8,94.0,Jumping_Jacks
10765868,female,41,154.0,51.0,5.0,87.0,39.4,22.0,Pushups
18330541,female,69,156.0,61.0,27.0,106.0,40.7,185.0,Hill_Down
14083621,female,65,186.0,79.0,7.0,77.0,39.2,24.0,Pushups
12692879,male,46,195.0,96.0,29.0,107.0,40.6,210.0,Cycling
13798414,male,62,194.0,89.0,2.0,83.0,38.4,9.0,Pullups
11596788,female,43,157.0,61.0,7.0,88.0,39.1,31.0,Pushups
12725309,male,54,171.0,69.0,25.0,111.0,41.1,192.0,Cycling
17173325,male,42,174.0,81.0,9.0,93.0,39.7,42.0,Pushups
19414695,female,73,158.0,60.0,17.0,97.0,40.3,101.0,Running_in_Place
10746207,female,20,175.0,73.0,25.0,99.0,40.5,126.0,Cycling
10763443,male,26,194.0,90.0,5.0,84.0,39.2,13.0,Pushups
18401140,female,79,161.0,62.0,15.0,94.0,39.6,86.0,Jumping_Jacks
19387480,male,24,191.0,89.0,3.0,73.0,38.5,3.0,Pushups
19263091,female,76,155.0,55.0,7.0,86.0,39.6,34.0,Pushups
13342864,female,25,157.0,58.0,1.0,82.0,37.7,4.0,Pushups
17195699,female,71,151.0,56.0,18.0,106.0,40.4,125.0,Jumping_Jacks
16343400,female,44,163.0,65.0,23.0,99.0,40.6,129.0,Hill_Up
11640417,female,74,158.0,62.0,12.0,93.0,39.7,66.0,Jumping_Jacks
10873097,female,56,174.0,69.0,5.0,85.0,39.1,21.0,Pushups
17499599,male,44,178.0,83.0,6.0,84.0,39.4,20.0,Pushups
19874249,male,43,182.0,89.0,24.0,108.0,40.6,171.0,Hill_Straight
16995264,male,39,165.0,69.0,15.0,99.0,40.3,77.0,Burpees
11124027,male,23,188.0,92.0,6.0,89.0,39.2,20.0,Pullups
11312610,male,23,195.0,97.0,3.0,83.0,38.5,8.0,Pushups
19364544,male,56,179.0,87.0,20.0,107.0,40.4,151.0,Hill_Down
12419453,male,22,181.0,83.0,8.0,86.0,39.5,21.0,Pullups
18993769,female,68,175.0,75.0,10.0,85.0,39.9,44.0,Running_in_Place
11596001,male,73,167.0,68.0,13.0,93.0,39.9,76.0,Running_in_Place
11318890,female,68,175.0,69.0,8.0,97.0,40.1,46.0,Pullups
17831754,male,62,194.0,101.0,17.0,100.0,40.2,120.0,Running_in_Place
17033534,female,20,160.0,60.0,24.0,100.0,40.7,128.0,Cycling
15953413,female,69,149.0,55.0,15.0,95.0,40.2,86.0,Burpees
15845025,female,30,170.0,67.0,7.0,81.0,39.5,24.0,Pushups
18024676,female,44,168.0,68.0,12.0,82.0,39.6,45.0,Jumping_Jacks
14897082,male,38,192.0,98.0,4.0,90.0,38.9,17.0,Pullups
10657059,female,27,165.0,62.0,22.0,93.0,40.3,103.0,Hill_Up
15871502,male,62,187.0,94.0,27.0,108.0,40.7,220.0,Hill_Down
18765437,male,54,199.0,98.0,7.0,88.0,39.6,34.0,Pushups
13145015,female,64,169.0,72.0,19.0,98.0,40.6,109.0,Burpees
16483325,female,56,166.0,67.0,20.0,101.0,40.8,120.0,Hill_Down
15541697,male,35,190.0,86.0,8.0,93.0,39.5,35.0,Pushups
10280257,female,29,167.0,66.0,25.0,104.0,40.4,146.0,Hill_Up
16872733,female,66,175.0,77.0,10.0,90.0,39.9,49.0,Burpees
16767297,female,44,164.0,60.0,19.0,104.0,40.6,118.0,Burpees
16916571,female,31,161.0,62.0,9.0,93.0,39.4,43.0,Pullups
13355915,female,23,162.0,61.0,15.0,90.0,40.1,65.0,Jumping_Jacks
16646284,female,44,173.0,71.0,25.0,103.0,40.5,148.0,Cycling
12387943,male,23,206.0,109.0,17.0,100.0,40.5,91.0,Running_in_Place
14348299,male,63,193.0,93.0,28.0,111.0,41.0,241.0,Hill_Up
13906072,female,27,166.0,58.0,20.0,93.0,40.5,95.0,Hill_Down
11485875,male,60,203.0,103.0,6.0,88.0,39.3,31.0,Pullups
13883058,female,60,160.0,61.0,27.0,109.0,40.5,189.0,Cycling
13854741,male,25,189.0,90.0,21.0,102.0,40.5,113.0,Hill_Down
18347682,male,29,171.0,70.0,16.0,96.0,40.2,67.0,Jumping_Jacks
11142922,male,34,164.0,63.0,8.0,93.0,39.5,31.0,Pullups
11466227,male,38,207.0,106.0,25.0,93.0,40.9,124.0,Hill_Up
17361505,female,63,161.0,61.0,6.0,90.0,39.4,30.0,Pushups
11255898,female,25,156.0,48.0,21.0,101.0,40.4,120.0,Hill_Straight
15286971,male,56,186.0,85.0,5.0,86.0,38.9,22.0,Pushups
10723302,male,22,190.0,94.0,2.0,82.0,37.9,5.0,Pullups
13592450,male,24,186.0,83.0,10.0,92.0,39.6,37.0,Jumping_Jacks
10186076,male,69,182.0,87.0,18.0,93.0,40.7,109.0,Running_in_Place
13949279,male,27,180.0,76.0,22.0,94.0,40.5,87.0,Cycling
14275917,male,39,196.0,98.0,6.0,88.0,39.2,25.0,Pushups
14709578,female,41,167.0,65.0,22.0,100.0,40.7,124.0,Hill_Up
12734839,male,62,181.0,83.0,28.0,112.0,41.0,238.0,Cycling
13494256,female,61,161.0,68.0,25.0,105.0,40.7,162.0,Hill_Straight
11075757,female,72,162.0,65.0,19.0,93.0,40.5,103.0,Running_in_Place
17054511,female,38,168.0,73.0,11.0,90.0,39.8,49.0,Jumping_Jacks
13572456,female,61,174.0,67.0,18.0,91.0,40.7,90.0,Jumping_Jacks
19952984,female,27,175.0,73.0,11.0,94.0,40.0,51.0,Burpees
14127827,female,25,166.0,67.0,3.0,79.0,38.4,9.0,Pullups
10928008,female,23,158.0,55.0,16.0,111.0,40.6,106.0,Burpees
16001045,female,21,186.0,76.0,22.0,102.0,40.3,118.0,Hill_Up
19645651,female,33,155.0,54.0,20.0,100.0,40.5,113.0,Cycling
12449913,male,68,194.0,99.0,4.0,80.0,38.6,17.0,Pushups
16813326,female,43,138.0,46.0,19.0,97.0,40.4,107.0,Running_in_Place
13700851,female,76,171.0,74.0,13.0,100.0,40.1,80.0,Jumping_Jacks
12022983,female,58,163.0,61.0,4.0,80.0,38.8,15.0,Pushups
19578861,male,33,181.0,83.0,22.0,105.0,40.9,133.0,Hill_Up
19706169,male,20,192.0,92.0,10.0,85.0,39.8,26.0,Jumping_Jacks
18231889,female,70,168.0,72.0,16.0,88.0,39.9,76.0,Burpees
10934514,male,43,214.0,124.0,17.0,103.0,40.7,121.0,Jumping_Jacks
11568048,female,45,171.0,70.0,21.0,101.0,40.7,121.0,Hill_Straight
10379147,female,73,177.0,78.0,28.0,117.0,40.6,220.0,Hill_Straight
17648157,female,22,160.0,60.0,25.0,102.0,40.9,140.0,Hill_Down
15119296,female,20,176.0,68.0,3.0,90.0,38.5,12.0,Pushups
11769359,male,45,182.0,83.0,3.0,84.0,38.3,10.0,Pushups
12694202,male,58,192.0,89.0,10.0,88.0,39.9,48.0,Jumping_Jacks
16676088,male,36,166.0,66.0,16.0,101.0,40.2,84.0,Running_in_Place
13610975,male,20,188.0,88.0,11.0,101.0,40.1,54.0,Running_in_Place
12935660,male,36,173.0,79.0,22.0,109.0,40.5,148.0,Hill_Down
15731797,female,33,139.0,48.0,25.0,105.0,40.6,157.0,Hill_Straight
17071709,male,74,202.0,113.0,7.0,86.0,39.3,41.0,Pullups
16480275,female,71,154.0,59.0,9.0,85.0,39.8,42.0,Pullups
19352221,male,34,189.0,90.0,15.0,92.0,40.3,64.0,Burpees
11481041,male,75,183.0,83.0,21.0,99.0,40.3,151.0,Hill_Straight
18985552,male,26,188.0,90.0,4.0,80.0,39.0,8.0,Pushups
15303201,male,32,189.0,86.0,20.0,95.0,40.5,91.0,Hill_Straight
11865234,female,60,151.0,46.0,28.0,103.0,41.2,184.0,Cycling
11473245,female,52,145.0,48.0,7.0,80.0,39.5,28.0,Pullups
12055581,male,56,190.0,97.0,2.0,79.0,37.9,7.0,Pullups
15247493,female,24,169.0,63.0,26.0,104.0,40.8,151.0,Hill_Up
17267702,female,29,164.0,60.0,19.0,96.0,40.5,96.0,Jumping_Jacks
16857238,female,55,151.0,58.0,2.0,79.0,38.0,7.0,Pushups
18190007,female,28,154.0,52.0,18.0,100.0,40.5,101.0,Burpees
13599949,male,55,178.0,78.0,18.0,90.0,40.1,85.0,Jumping_Jacks
10182990,male,76,203.0,106.0,8.0,95.0,39.3,57.0,Pushups
16616055,male,77,193.0,97.0,13.0,87.0,39.9,75.0,Jumping_Jacks
17941428,female,49,156.0,58.0,14.0,92.0,40.2,70.0,Jumping_Jacks
16870818,male,34,185.0,80.0,12.0,92.0,40.2,49.0,Jumping_Jacks
17536250,male,57,188.0,97.0,11.0,95.0,39.9,66.0,Burpees
15508019,male,26,189.0,91.0,8.0,94.0,39.5,34.0,Pullups
15580027,female,75,169.0,65.0,7.0,83.0,39.3,31.0,Pushups
19929822,male,28,206.0,109.0,6.0,92.0,39.5,26.0,Pushups
14306940,female,22,164.0,55.0,6.0,87.0,39.1,24.0,Pullups
16735963,female,64,181.0,76.0,13.0,90.0,40.0,63.0,Burpees
11020081,male,37,196.0,98.0,6.0,87.0,39.3,23.0,Pushups
11871729,female,71,168.0,71.0,2.0,70.0,37.8,6.0,Pushups
13400397,male,28,198.0,99.0,21.0,101.0,40.5,117.0,Hill_Down
12668423,female,23,184.0,72.0,15.0,96.0,40.5,72.0,Jumping_Jacks
14455741,male,49,205.0,104.0,11.0,95.0,39.8,63.0,Running_in_Place
11982586,female,24,164.0,65.0,14.0,98.0,40.4,72.0,Jumping_Jacks
18052842,male,64,185.0,88.0,4.0,88.0,39.1,20.0,Pullups
16840355,female,45,174.0,71.0,28.0,110.0,40.7,188.0,Hill_Straight
16364061,male,69,176.0,78.0,18.0,100.0,40.3,125.0,Jumping_Jacks
10007686,female,47,145.0,47.0,7.0,84.0,39.6,30.0,Pushups
15035357,female,43,139.0,45.0,12.0,90.0,40.0,59.0,Running_in_Place
15342148,female,25,163.0,57.0,9.0,84.0,40.0,34.0,Pullups
14213017,male,63,202.0,102.0,1.0,91.0,37.4,6.0,Pushups
14600395,female,46,174.0,67.0,13.0,99.0,39.8,73.0,Burpees
11727793,male,78,175.0,83.0,22.0,93.0,40.8,141.0,Hill_Down
17167492,female,68,172.0,74.0,8.0,93.0,39.7,42.0,Pullups
11111864,male,57,177.0,83.0,12.0,91.0,39.7,61.0,Jumping_Jacks
14493632,male,66,170.0,72.0,13.0,98.0,40.3,82.0,Running_in_Place
13244732,male,45,198.0,102.0,10.0,86.0,39.3,42.0,Running_in_Place
10156483,male,31,196.0,96.0,11.0,85.0,40.1,35.0,Running_in_Place
18959629,male,38,188.0,89.0,15.0,101.0,40.1,87.0,Running_in_Place
12194986,male,22,187.0,94.0,17.0,91.0,40.2,62.0,Burpees
14089331,female,29,150.0,60.0,20.0,98.0,40.7,106.0,Cycling
19739621,male,44,170.0,71.0,8.0,77.0,39.7,17.0,Pushups
10106650,female,51,160.0,63.0,2.0,82.0,38.3,8.0,Pushups
12888250,female,58,170.0,68.0,12.0,95.0,39.7,64.0,Jumping_Jacks
15135191,male,39,185.0,87.0,7.0,88.0,39.7,27.0,Pushups
17521745,female,52,155.0,58.0,20.0,110.0,40.3,140.0,Hill_Up
10302829,female,71,153.0,53.0,22.0,101.0,40.7,142.0,Hill_Up
11300212,female,22,170.0,65.0,20.0,95.0,40.5,95.0,Hill_Down
10784322,male,75,178.0,76.0,29.0,120.0,40.8,295.0,Hill_Down
13486732,female,24,152.0,49.0,27.0,101.0,40.9,153.0,Hill_Straight
16581669,female,71,163.0,65.0,16.0,96.0,40.2,92.0,Running_in_Place
15673646,female,24,162.0,63.0,21.0,103.0,40.5,120.0,Hill_Down
16552565,female,27,163.0,59.0,1.0,88.0,38.0,4.0,Pullups
14376890,female,25,170.0,66.0,16.0,90.0,40.3,68.0,Burpees
18854580,male,57,187.0,88.0,25.0,113.0,40.9,213.0,Hill_Up
16283406,male,42,193.0,96.0,10.0,82.0,39.4,33.0,Burpees
12613560,female,42,178.0,74.0,11.0,93.0,40.0,53.0,Running_in_Place
18158564,male,29,191.0,86.0,15.0,85.0,40.2,44.0,Jumping_Jacks
15872098,male,24,184.0,84.0,19.0,97.0,40.3,84.0,Jumping_Jacks
13690107,male,56,187.0,90.0,8.0,87.0,39.8,37.0,Pushups
11247600,female,49,166.0,68.0,3.0,85.0,38.6,12.0,Pushups
13925671,male,77,176.0,84.0,13.0,88.0,40.3,73.0,Burpees
12925470,male,43,175.0,79.0,7.0,96.0,39.7,36.0,Pushups
15303220,male,43,179.0,82.0,9.0,90.0,39.9,38.0,Pushups
14376995,male,26,189.0,89.0,19.0,95.0,40.5,82.0,Burpees
16519988,male,44,175.0,73.0,24.0,104.0,40.1,149.0,Hill_Straight
14206458,male,70,177.0,80.0,25.0,105.0,40.7,194.0,Hill_Straight
14859502,female,27,173.0,67.0,17.0,104.0,40.3,99.0,Jumping_Jacks
11586038,male,43,190.0,95.0,12.0,94.0,40.0,62.0,Burpees
10770216,female,41,168.0,66.0,22.0,101.0,40.5,126.0,Hill_Up
15989659,female,71,166.0,66.0,29.0,108.0,40.9,204.0,Cycling
19207815,female,33,159.0,59.0,26.0,113.0,40.7,181.0,Hill_Up
12205180,female,22,173.0,67.0,29.0,103.0,40.8,162.0,Cycling
13866485,female,67,159.0,58.0,23.0,101.0,40.4,145.0,Hill_Down
19118511,male,31,184.0,86.0,17.0,83.0,40.6,46.0,Jumping_Jacks
15772788,female,77,160.0,59.0,30.0,110.0,40.8,223.0,Hill_Up
12878399,female,22,168.0,62.0,9.0,88.0,39.7,37.0,Pushups
17307095,female,61,180.0,77.0,24.0,99.0,40.3,137.0,Hill_Up
17268267,male,43,178.0,78.0,16.0,94.0,40.1,76.0,Jumping_Jacks
12863970,female,33,150.0,52.0,30.0,112.0,41.2,209.0,Hill_Straight
18850031,male,29,177.0,73.0,11.0,96.0,40.1,47.0,Running_in_Place
15017250,female,31,180.0,73.0,13.0,99.0,40.1,68.0,Jumping_Jacks
17093405,female,45,163.0,61.0,20.0,98.0,40.4,111.0,Hill_Up
19374016,female,62,161.0,59.0,17.0,88.0,40.3,82.0,Burpees
10275249,female,50,187.0,76.0,11.0,91.0,40.1,52.0,Jumping_Jacks
18894201,male,56,188.0,94.0,12.0,93.0,39.9,67.0,Running_in_Place
16743693,male,79,177.0,89.0,29.0,99.0,41.0,217.0,Hill_Up
10251536,male,49,185.0,85.0,18.0,99.0,40.2,107.0,Running_in_Place
19821245,female,30,163.0,56.0,8.0,83.0,39.4,30.0,Pushups
14622745,female,21,180.0,73.0,14.0,88.0,40.4,55.0,Burpees
18257937,male,23,175.0,82.0,2.0,92.0,38.4,7.0,Pushups
12863872,female,34,175.0,65.0,5.0,85.0,38.7,20.0,Pushups
14300062,male,24,187.0,92.0,7.0,94.0,39.8,29.0,Pullups
12118799,female,21,159.0,50.0,11.0,86.0,40.1,44.0,Burpees
17755287,female,35,179.0,68.0,5.0,85.0,39.2,19.0,Pushups
15382966,female,33,149.0,52.0,27.0,109.0,40.7,179.0,Hill_Up
19604111,female,29,175.0,76.0,11.0,88.0,39.7,44.0,Burpees
13488942,male,49,203.0,104.0,28.0,108.0,40.9,216.0,Hill_Straight
10011832,male,62,196.0,97.0,30.0,112.0,40.8,264.0,Cycling
17986751,female,40,172.0,74.0,16.0,96.0,40.5,81.0,Jumping_Jacks
18078961,female,73,167.0,71.0,10.0,92.0,40.1,53.0,Running_in_Place
11356128,male,45,204.0,106.0,18.0,94.0,40.4,98.0,Burpees
18088586,male,22,194.0,98.0,8.0,94.0,39.6,33.0,Pushups
14612919,male,68,198.0,111.0,29.0,110.0,40.5,264.0,Hill_Up
15267271,male,60,173.0,79.0,6.0,92.0,38.8,32.0,Pullups
19681549,male,32,176.0,80.0,10.0,87.0,39.8,32.0,Running_in_Place
19549420,female,32,154.0,55.0,22.0,113.0,40.1,154.0,Hill_Down
15509086,female,35,160.0,57.0,22.0,103.0,40.5,131.0,Hill_Straight
17242833,male,20,184.0,86.0,11.0,91.0,39.8,37.0,Burpees
11817143,male,70,179.0,86.0,8.0,84.0,39.7,38.0,Pullups
10828032,female,34,179.0,68.0,19.0,102.0,40.6,108.0,Running_in_Place
15704454,female,22,173.0,66.0,15.0,90.0,40.6,63.0,Burpees
14644967,female,43,160.0,65.0,16.0,99.0,40.1,89.0,Jumping_Jacks
13550055,male,45,163.0,72.0,9.0,85.0,39.4,30.0,Pushups
12533975,female,26,166.0,59.0,20.0,97.0,40.4,103.0,Cycling
13834701,male,26,175.0,74.0,1.0,81.0,37.9,2.0,Pullups
17095611,male,28,179.0,87.0,7.0,89.0,39.5,24.0,Pushups
12595589,male,40,206.0,101.0,29.0,109.0,41.0,214.0,Hill_Down
16351289,male,62,180.0,87.0,1.0,80.0,37.8,4.0,Pushups
15758290,male,59,205.0,103.0,28.0,105.0,40.6,217.0,Hill_Down
11567280,male,49,180.0,77.0,5.0,81.0,39.1,15.0,Pushups
11167202,female,25,168.0,62.0,4.0,76.0,39.0,11.0,Pushups
13381424,female,21,180.0,67.0,19.0,100.0,40.3,100.0,Running_in_Place
18362272,female,73,174.0,72.0,28.0,113.0,41.2,210.0,Hill_Down
19836227,female,31,173.0,64.0,16.0,86.0,40.3,64.0,Running_in_Place
10997252,male,53,175.0,81.0,5.0,89.0,39.2,23.0,Pullups
10854503,male,62,195.0,102.0,17.0,92.0,40.0,100.0,Burpees
19257291,male,33,214.0,112.0,30.0,107.0,41.0,209.0,Hill_Up
10488128,male,39,194.0,93.0,18.0,89.0,40.3,75.0,Jumping_Jacks
17004303,male,51,184.0,94.0,19.0,111.0,40.5,153.0,Running_in_Place
11338889,female,20,181.0,76.0,9.0,91.0,40.0,37.0,Pullups
12019657,male,23,195.0,95.0,18.0,91.0,40.5,67.0,Burpees
15408207,female,59,164.0,64.0,18.0,100.0,39.9,108.0,Burpees
13087659,female,56,150.0,54.0,5.0,94.0,39.2,27.0,Pullups
18607870,male,42,188.0,89.0,16.0,96.0,40.2,84.0,Jumping_Jacks
19935593,female,71,171.0,70.0,10.0,96.0,39.3,57.0,Burpees
19759832,female,27,185.0,76.0,16.0,99.0,40.6,82.0,Burpees
14760081,male,71,210.0,115.0,14.0,99.0,40.2,107.0,Burpees
12476603,female,34,179.0,70.0,12.0,87.0,39.9,49.0,Burpees
18400571,male,25,186.0,87.0,8.0,95.0,39.3,34.0,Pullups
18883203,male,22,172.0,69.0,5.0,91.0,38.9,16.0,Pushups
18654410,male,41,196.0,91.0,17.0,100.0,40.4,99.0,Jumping_Jacks
11020941,female,46,158.0,59.0,6.0,88.0,39.2,27.0,Pullups
13802850,female,44,152.0,50.0,29.0,104.0,40.8,184.0,Hill_Down
14634993,female,39,179.0,77.0,17.0,99.0,40.0,91.0,Burpees
14756952,male,21,172.0,75.0,22.0,102.0,40.5,107.0,Cycling
11063451,female,32,160.0,61.0,27.0,114.0,40.6,190.0,Cycling
16551300,male,61,178.0,80.0,28.0,111.0,41.0,231.0,Cycling
16560224,female,32,156.0,56.0,9.0,88.0,39.5,39.0,Pushups
16179198,female,40,156.0,53.0,22.0,106.0,40.8,142.0,Hill_Down
12403382,male,54,190.0,98.0,25.0,109.0,40.5,200.0,Hill_Up
16051554,male,37,182.0,83.0,26.0,109.0,40.4,178.0,Hill_Straight
13141879,female,36,168.0,69.0,28.0,104.0,41.0,166.0,Cycling
13255684,male,20,167.0,75.0,10.0,92.0,39.8,33.0,Jumping_Jacks
16489759,female,43,158.0,60.0,18.0,101.0,40.4,105.0,Jumping_Jacks
18999803,female,24,170.0,65.0,28.0,106.0,40.9,168.0,Hill_Down
16607440,male,65,182.0,83.0,14.0,91.0,40.3,77.0,Jumping_Jacks
17256283,female,26,184.0,82.0,20.0,101.0,40.4,105.0,Cycling
12892291,male,37,177.0,84.0,11.0,96.0,40.0,54.0,Burpees
14006609,male,26,165.0,68.0,1.0,89.0,37.6,3.0,Pullups
15019351,female,55,159.0,63.0,6.0,85.0,39.2,26.0,Pushups
16669815,female,64,157.0,60.0,13.0,94.0,40.1,71.0,Jumping_Jacks
13695716,female,31,171.0,70.0,5.0,83.0,39.0,18.0,Pushups
12041420,female,26,178.0,77.0,10.0,98.0,39.7,50.0,Jumping_Jacks
16657564,female,32,169.0,66.0,16.0,85.0,40.6,62.0,Jumping_Jacks
15697554,male,26,201.0,94.0,10.0,87.0,39.7,32.0,Running_in_Place
18221643,male,60,170.0,76.0,10.0,81.0,39.2,36.0,Running_in_Place
14194039,female,44,149.0,50.0,20.0,94.0,40.4,105.0,Hill_Up
13248962,female,23,151.0,51.0,12.0,98.0,40.4,64.0,Burpees
14777293,female,61,161.0,62.0,22.0,99.0,40.8,131.0,Hill_Down
16927353,male,38,185.0,83.0,26.0,106.0,40.7,167.0,Hill_Up
18745331,female,35,174.0,68.0,10.0,90.0,39.7,44.0,Burpees
19105299,male,50,195.0,89.0,3.0,84.0,38.5,11.0,Pushups
10406833,male,30,183.0,87.0,20.0,91.0,40.4,78.0,Hill_Straight
11158097,male,44,185.0,92.0,17.0,105.0,40.3,115.0,Jumping_Jacks
18816364,male,52,177.0,85.0,5.0,79.0,39.2,15.0,Pushups
17308074,female,31,153.0,52.0,6.0,91.0,39.2,28.0,Pullups
18760910,female,32,177.0,76.0,26.0,106.0,40.6,155.0,Cycling
19360607,male,72,191.0,97.0,29.0,116.0,41.0,287.0,Hill_Down
17924677,male,26,189.0,87.0,26.0,104.0,40.7,147.0,Hill_Down
13096111,male,30,178.0,86.0,22.0,101.0,40.8,118.0,Hill_Down
16203156,female,20,167.0,63.0,27.0,113.0,40.7,181.0,Hill_Straight
13339749,female,50,165.0,68.0,27.0,105.0,41.0,170.0,Hill_Up
17731293,male,39,177.0,77.0,7.0,88.0,39.4,26.0,Pushups
10352816,female,32,173.0,68.0,4.0,84.0,39.2,15.0,Pushups
10931663,female,25,167.0,61.0,17.0,105.0,40.2,101.0,Burpees
18350013,female,41,177.0,71.0,27.0,111.0,40.7,182.0,Hill_Up
12910830,male,33,188.0,87.0,9.0,85.0,39.8,28.0,Pushups
12824366,female,35,160.0,57.0,26.0,109.0,40.7,172.0,Cycling
11726136,female,33,175.0,70.0,20.0,99.0,40.4,107.0,Hill_Down
10562393,female,54,157.0,51.0,2.0,74.0,38.1,7.0,Pullups
13981425,male,44,195.0,103.0,2.0,89.0,38.2,9.0,Pushups
14132117,female,49,181.0,71.0,12.0,88.0,40.1,53.0,Jumping_Jacks
10181065,female,22,178.0,68.0,23.0,100.0,40.8,121.0,Cycling
12649958,male,77,173.0,71.0,21.0,105.0,40.5,166.0,Hill_Down
10068396,female,34,173.0,69.0,22.0,104.0,40.7,130.0,Hill_Up
18471125,female,36,157.0,60.0,11.0,89.0,40.2,49.0,Burpees
18503283,female,78,165.0,65.0,28.0,105.0,40.8,191.0,Hill_Down
12352451,female,41,148.0,54.0,16.0,101.0,40.5,94.0,Jumping_Jacks
10611827,male,30,187.0,91.0,18.0,96.0,40.1,85.0,Running_in_Place
14427823,male,45,172.0,75.0,28.0,109.0,40.9,198.0,Cycling
14584962,male,62,200.0,111.0,19.0,101.0,40.4,141.0,Jumping_Jacks
18702539,male,25,186.0,90.0,1.0,84.0,37.9,3.0,Pullups
11997648,male,22,166.0,64.0,14.0,98.0,40.2,57.0,Burpees
16374857,male,35,171.0,77.0,30.0,108.0,40.9,194.0,Hill_Straight
18786778,male,75,185.0,88.0,20.0,96.0,40.3,136.0,Cycling
17662178,male,29,185.0,86.0,21.0,101.0,40.7,112.0,Cycling
12055629,female,54,146.0,52.0,4.0,82.0,38.4,17.0,Pushups
16666826,male,29,184.0,89.0,12.0,87.0,40.5,39.0,Burpees
11051208,female,29,175.0,72.0,20.0,100.0,40.5,107.0,Hill_Up
15797697,female,39,166.0,68.0,14.0,94.0,40.3,69.0,Jumping_Jacks
17203920,male,39,189.0,89.0,22.0,101.0,40.3,129.0,Hill_Straight
18401983,female,59,167.0,66.0,29.0,112.0,41.0,210.0,Hill_Straight
11675167,female,72,168.0,66.0,13.0,96.0,40.1,75.0,Running_in_Place
12127647,male,20,177.0,77.0,2.0,90.0,38.6,6.0,Pushups
16487611,female,40,147.0,44.0,23.0,91.0,40.7,114.0,Hill_Straight
18264457,female,42,171.0,68.0,20.0,95.0,40.5,102.0,Hill_Down
16415104,male,63,167.0,67.0,24.0,100.0,40.7,153.0,Cycling
11434889,male,27,184.0,92.0,2.0,85.0,37.9,6.0,Pushups
11160389,male,21,187.0,83.0,19.0,101.0,40.5,92.0,Jumping_Jacks
12041582,female,36,157.0,63.0,24.0,108.0,40.8,155.0,Hill_Up
19521579,female,25,163.0,54.0,5.0,86.0,39.2,20.0,Pullups
12749952,male,30,189.0,89.0,15.0,91.0,40.3,59.0,Burpees
10785521,male,23,170.0,74.0,16.0,104.0,40.1,84.0,Burpees
13418169,male,27,170.0,66.0,11.0,80.0,39.8,18.0,Running_in_Place
18910818,female,64,150.0,47.0,22.0,101.0,40.8,141.0,Hill_Straight
17013961,female,51,164.0,67.0,11.0,91.0,40.0,53.0,Jumping_Jacks
12874776,female,23,156.0,53.0,20.0,98.0,40.6,106.0,Hill_Up
17640693,male,46,196.0,101.0,16.0,95.0,40.3,89.0,Running_in_Place
11277633,male,34,184.0,78.0,19.0,97.0,40.5,91.0,Running_in_Place
19432168,female,43,161.0,59.0,4.0,75.0,39.7,12.0,Pullups
13210970,male,77,177.0,85.0,5.0,80.0,38.8,22.0,Pushups
17148586,male,22,182.0,86.0,4.0,88.0,38.9,12.0,Pushups
12147068,male,76,173.0,82.0,25.0,114.0,41.1,236.0,Hill_Straight
19927444,female,69,169.0,67.0,30.0,113.0,40.8,225.0,Hill_Straight
17683034,female,37,161.0,60.0,26.0,99.0,41.1,144.0,Hill_Up
14493432,male,33,177.0,75.0,11.0,95.0,40.1,48.0,Jumping_Jacks
18850923,male,28,185.0,84.0,11.0,91.0,39.7,41.0,Burpees
14937021,male,41,195.0,101.0,19.0,113.0,40.8,153.0,Burpees
11123367,female,20,167.0,67.0,3.0,84.0,38.6,11.0,Pushups
10424043,male,79,196.0,103.0,6.0,92.0,39.3,40.0,Pushups
16356048,female,24,188.0,83.0,6.0,80.0,39.3,18.0,Pushups
12139431,female,69,161.0,59.0,24.0,105.0,40.8,162.0,Hill_Up
